Individual Pos MC-PVal PA-Pval NA-PVal BA-PVal MCBN-PVal
1 1040 0.0000 0.4126 0.0000 0.0000 0.0000
1 1041 0.0000 0.4273 0.0000 0.0000 0.0000
1 1042 0.0000 0.3211 0.0000 0.0000 0.0000
1 1043 0.0000 0.3915 0.0000 0.0000 0.0000
1 1044 0.0000 0.4385 0.0000 0.0001 0.0001
1 1045 0.0020 0.4452 0.0007 0.0022 0.0007
1 1046 0.2090 0.4873 0.2053 0.2319 0.0530
1 1047 0.0000 0.1836 0.0000 0.0000 0.0000
1 1048 0.0030 0.4513 0.0010 0.0033 0.0019
1 1049 0.0000 0.3753 0.0000 0.0000 0.0000
1 1050 0.0000 0.4291 0.0000 0.0000 0.0000
1 1051 0.0000 0.4421 0.0000 0.0001 0.0000
1 1052 0.1220 0.4831 0.1153 0.1414 0.0424
1 1053 0.0000 0.3630 0.0000 0.0000 0.0000
1 1054 0.1970 0.4849 0.1686 0.1943 0.0481
1 1054 0.2150 0.4849 0.1686 0.1943 0.0465
1 1055 0.0000 0.3141 0.0000 0.0000 0.0000
1 1056 0.0000 0.4083 0.0000 0.0000 0.0000
1 1057 0.0000 0.1568 0.0000 0.0000 0.0000
1 1058 0.0000 0.3397 0.0000 0.0000 0.0000
1 1059 0.0000 0.0026 0.0000 0.0000 0.0000
1 1060 0.0000 0.0000 0.0000 0.0000 0.0000
1 1061 0.0000 0.0000 0.0000 0.0000 0.0000
1 1062 0.0000 0.0000 0.0000 0.0000 0.0000
1 1063 0.0000 0.0000 0.0000 0.0000 0.0000
1 1064 0.0000 0.0000 0.0000 0.0000 0.0000
1 1065 0.0000 0.0000 0.0000 0.0000 0.0000
1 1066 0.0000 0.0000 0.0000 0.0000 0.0000
1 1067 0.0000 0.0000 0.0000 0.0000 0.0000
1 1068 0.0000 0.0000 0.0000 0.0000 0.0000
1 1069 0.0000 0.0000 0.0000 0.0000 0.0000
1 1070 0.0000 0.0000 0.0000 0.0000 0.0000
1 1071 0.0000 0.0000 0.0000 0.0000 0.0000
1 1072 0.0000 0.0000 0.0000 0.0000 0.0000
1 1073 0.0000 0.0000 0.0000 0.0000 0.0000
1 1074 0.0000 0.0000 0.0000 0.0000 0.0000
1 1075 0.0000 0.0000 0.0000 0.0000 0.0000
1 1076 0.0000 0.0000 0.0000 0.0000 0.0000
1 1077 0.0000 0.0000 0.0000 0.0000 0.0000
1 1078 0.0000 0.0000 0.0000 0.0000 0.0000
1 1079 0.0000 0.0000 0.0000 0.0000 0.0000
1 1080 0.0000 0.0000 0.0000 0.0000 0.0000
1 1081 0.0000 0.0000 0.0000 0.0000 0.0000
1 1082 0.0000 0.0000 0.0000 0.0000 0.0000
1 1083 0.0000 0.0000 0.0000 0.0000 0.0000
1 1084 0.0000 0.0000 0.0000 0.0000 0.0000
1 1085 0.0000 0.0000 0.0000 0.0000 0.0000
1 1086 0.0000 0.0000 0.0000 0.0000 0.0000
1 1087 0.0000 0.0000 0.0000 0.0000 0.0000
1 1088 0.0000 0.0000 0.0000 0.0000 0.0000
1 1089 0.0000 0.0000 0.0000 0.0000 0.0000
1 1090 0.0000 0.0000 0.0000 0.0000 0.0000
1 1091 0.0000 0.0000 0.0000 0.0000 0.0000
1 1092 0.0000 0.0000 0.0000 0.0000 0.0000
1 1093 0.0000 0.0000 0.0000 0.0000 0.0000
1 1094 0.0000 0.0000 0.0000 0.0000 0.0000
1 1095 0.0000 0.0000 0.0000 0.0000 0.0000
1 1096 0.0000 0.0000 0.0000 0.0000 0.0000
1 1097 0.0000 0.0000 0.0000 0.0000 0.0000
1 1098 0.0000 0.0000 0.0000 0.0000 0.0000
1 1099 0.0000 0.0000 0.0000 0.0000 0.0000
1 1100 0.0000 0.0000 0.0000 0.0000 0.0000
1 1101 0.0000 0.0000 0.0000 0.0000 0.0000
1 1102 0.0000 0.0000 0.0000 0.0000 0.0000
1 1103 0.0000 0.0000 0.0000 0.0000 0.0000
1 1104 0.0000 0.0000 0.0000 0.0000 0.0000
1 1105 0.0000 0.0000 0.0000 0.0000 0.0000
1 1106 0.0000 0.0000 0.0000 0.0000 0.0000
1 1107 0.0000 0.0000 0.0000 0.0000 0.0000
1 1108 0.0000 0.0000 0.0000 0.0000 0.0000
1 1109 0.0000 0.0000 0.0000 0.0000 0.0000
1 1110 0.0000 0.0000 0.0000 0.0000 0.0000
1 1111 0.0000 0.0000 0.0000 0.0000 0.0000
1 1112 0.0000 0.0000 0.0000 0.0000 0.0000
1 1113 0.0000 0.0000 0.0000 0.0000 0.0000
1 1114 0.0000 0.0000 0.0000 0.0000 0.0000
1 1115 0.0000 0.0000 0.0000 0.0000 0.0000
1 1116 0.0000 0.0000 0.0000 0.0000 0.0000
1 1117 0.0000 0.0000 0.0000 0.0000 0.0000
1 1118 0.0000 0.0000 0.0000 0.0000 0.0000
1 1119 0.0000 0.0000 0.0000 0.0000 0.0000
1 1120 0.0000 0.0000 0.0000 0.0000 0.0000
1 1121 0.0000 0.0000 0.0000 0.0000 0.0000
1 1122 0.0000 0.0000 0.0000 0.0000 0.0000
1 1123 0.0000 0.0000 0.0000 0.0000 0.0000
1 1124 0.0000 0.0000 0.0000 0.0000 0.0000
1 1125 0.0000 0.0000 0.0000 0.0000 0.0000
1 1126 0.0000 0.0000 0.0000 0.0000 0.0000
1 1127 0.0000 0.0000 0.0000 0.0000 0.0000
1 1128 0.0000 0.0000 0.0000 0.0000 0.0000
1 1129 0.0000 0.0000 0.0000 0.0000 0.0000
1 1130 0.0000 0.0000 0.0000 0.0000 0.0000
1 1131 0.0000 0.0000 0.0000 0.0000 0.0000
1 1132 0.0000 0.0000 0.0000 0.0000 0.0000
1 1133 0.0000 0.0000 0.0000 0.0000 0.0000
1 1134 0.0000 0.0000 0.0000 0.0000 0.0000
1 1135 0.0000 0.0000 0.0000 0.0000 0.0000
1 1136 0.0000 0.0000 0.0000 0.0000 0.0000
1 1137 0.0000 0.0000 0.0000 0.0000 0.0000
1 1138 0.0000 0.0000 0.0000 0.0000 0.0000
1 1139 0.0000 0.0000 0.0000 0.0000 0.0000
1 1140 0.0000 0.0000 0.0000 0.0000 0.0000
1 1141 0.0000 0.0000 0.0000 0.0000 0.0000
1 1142 0.0000 0.0000 0.0000 0.0000 0.0000
1 1143 0.0000 0.0000 0.0000 0.0000 0.0000
1 1144 0.0000 0.0000 0.0000 0.0000 0.0000
1 1145 0.0000 0.0000 0.0000 0.0000 0.0000
1 1146 0.0000 0.0000 0.0000 0.0000 0.0000
1 1147 0.0000 0.0000 0.0000 0.0000 0.0000
1 1148 0.0000 0.0000 0.0000 0.0000 0.0000
1 1149 0.0000 0.0000 0.0000 0.0000 0.0000
1 1150 0.0000 0.0000 0.0000 0.0000 0.0000
1 1151 0.0000 0.0000 0.0000 0.0000 0.0000
1 1152 0.0000 0.0000 0.0000 0.0000 0.0000
1 1153 0.0000 0.0000 0.0000 0.0000 0.0000
1 1154 0.0000 0.0000 0.0000 0.0000 0.0000
1 1155 0.0000 0.0000 0.0000 0.0000 0.0000
1 1156 0.0000 0.0000 0.0000 0.0000 0.0000
1 1157 0.0000 0.0000 0.0000 0.0000 0.0000
1 1158 0.0000 0.0000 0.0000 0.0000 0.0000
1 1159 0.0000 0.0000 0.0000 0.0000 0.0000
1 1160 0.0000 0.0000 0.0000 0.0000 0.0000
1 1161 0.0000 0.0000 0.0000 0.0000 0.0000
1 1162 0.0000 0.0000 0.0000 0.0000 0.0000
1 1163 0.0000 0.0000 0.0000 0.0000 0.0000
1 1164 0.0000 0.0000 0.0000 0.0000 0.0000
1 1165 0.0000 0.0000 0.0000 0.0000 0.0000
1 1166 0.0000 0.0000 0.0000 0.0000 0.0000
1 1167 0.0000 0.0000 0.0000 0.0000 0.0000
1 1168 0.0000 0.0000 0.0000 0.0000 0.0000
1 1169 0.0000 0.0000 0.0000 0.0000 0.0000
1 1170 0.0000 0.0000 0.0000 0.0000 0.0000
1 1171 0.0000 0.0000 0.0000 0.0000 0.0000
1 1172 0.0000 0.0000 0.0000 0.0000 0.0000
1 1173 0.0000 0.0000 0.0000 0.0000 0.0000
1 1174 0.0000 0.0000 0.0000 0.0000 0.0000
1 1175 0.0000 0.0000 0.0000 0.0000 0.0000
1 1176 0.0000 0.0000 0.0000 0.0000 0.0000
1 1177 0.0000 0.0000 0.0000 0.0000 0.0000
1 1178 0.0000 0.0000 0.0000 0.0000 0.0000
1 1179 0.0000 0.0000 0.0000 0.0000 0.0000
1 1180 0.0000 0.0000 0.0000 0.0000 0.0000
1 1181 0.0000 0.0000 0.0000 0.0000 0.0000
1 1182 0.0000 0.0000 0.0000 0.0000 0.0000
1 1183 0.0000 0.0000 0.0000 0.0000 0.0000
1 1184 0.0000 0.0000 0.0000 0.0000 0.0000
1 1185 0.0000 0.0000 0.0000 0.0000 0.0000
1 1186 0.0000 0.0000 0.0000 0.0000 0.0000
1 1187 0.0000 0.0000 0.0000 0.0000 0.0000
1 1188 0.0000 0.0000 0.0000 0.0000 0.0000
1 1189 0.0000 0.0000 0.0000 0.0000 0.0000
1 1190 0.0000 0.0000 0.0000 0.0000 0.0000
1 1191 0.0000 0.0000 0.0000 0.0000 0.0000
1 1192 0.0000 0.0000 0.0000 0.0000 0.0000
1 1193 0.0000 0.0000 0.0000 0.0000 0.0000
1 764 0.0040 0.4236 0.0000 0.0018 0.0022
1 765 0.1010 0.4845 0.0876 0.1161 0.0375
1 766 0.5370 0.5022 0.4931 0.5302 0.1116
1 767 0.0000 0.4449 0.0000 0.0001 0.0000
1 768 0.4660 0.5009 0.4510 0.4885 0.1100
1 769 0.0850 0.4789 0.0555 0.0774 0.0269
1 770 0.1600 0.4892 0.1163 0.1531 0.0597
1 771 0.0120 0.4734 0.0025 0.0090 0.0035
1 772 0.0480 0.4797 0.0281 0.0483 0.0196
1 773 0.0970 0.4847 0.0620 0.0911 0.0380
1 774 0.2030 0.4908 0.1767 0.2132 0.0683
1 775 0.2630 0.4924 0.2307 0.2656 0.0755
1 776 0.4280 0.4990 0.3823 0.4242 0.1130
1 777 0.2970 0.4929 0.2644 0.2967 0.0747
1 778 0.0110 0.4612 0.0021 0.0061 0.0022
1 779 0.0000 0.4548 0.0001 0.0009 0.0008
1 780 0.1540 0.4909 0.1421 0.1819 0.0710
1 781 0.1300 0.4875 0.0848 0.1193 0.0500
1 782 0.0080 0.4686 0.0022 0.0073 0.0040
1 783 0.0000 0.3566 0.0000 0.0000 0.0000
1 784 0.0000 0.4421 0.0000 0.0000 0.0000
1 785 0.0000 0.2261 0.0000 0.0000 0.0000
1 786 0.1800 0.4882 0.1473 0.1806 0.0553
1 787 0.1400 0.4852 0.1259 0.1554 0.0475
1 788 0.0000 0.3715 0.0000 0.0000 0.0000
1 789 0.0000 0.3660 0.0000 0.0000 0.0000
1 790 0.0000 0.2089 0.0000 0.0000 0.0000
1 791 0.0780 0.4784 0.0557 0.0782 0.0293
1 792 0.0000 0.4150 0.0000 0.0000 0.0000
1 793 0.0000 0.3319 0.0000 0.0000 0.0000
1 794 0.0340 0.4746 0.0178 0.0329 0.0116
1 795 0.0000 0.3900 0.0000 0.0000 0.0000
1 796 0.0260 0.4764 0.0110 0.0245 0.0119
1 797 0.0000 0.4540 0.0002 0.0013 0.0008
1 798 0.0010 0.4535 0.0002 0.0012 0.0006
1 799 0.0000 0.4301 0.0000 0.0000 0.0001
1 800 0.0000 0.3519 0.0000 0.0000 0.0000
1 801 0.0000 0.3424 0.0000 0.0000 0.0000
1 802 0.0000 0.3905 0.0000 0.0000 0.0000
1 803 0.0000 0.4449 0.0000 0.0000 0.0000
1 804 0.0000 0.3412 0.0000 0.0000 0.0000
1 805 0.0000 0.3781 0.0000 0.0000 0.0000
1 806 0.0000 0.4542 0.0000 0.0000 0.0003
1 807 0.0000 0.3213 0.0000 0.0000 0.0000
1 808 0.0000 0.3622 0.0000 0.0000 0.0000
1 809 0.0000 0.4671 0.0000 0.0000 0.0000
1 810 0.8290 0.5203 0.8058 0.8041 0.0493
1 811 0.9070 0.5247 0.8984 0.8885 0.0387
1 812 0.0020 0.4665 0.0000 0.0012 0.0003
1 813 0.9980 0.5786 0.9955 0.9938 0.0006
1 814 0.0000 0.4607 0.0000 0.0000 0.0000
1 815 0.0000 0.4216 0.0000 0.0000 0.0000
1 816 0.0000 0.4117 0.0000 0.0000 0.0000
1 817 0.0000 0.4650 0.0001 0.0077 0.0003
1 818 0.0000 0.4162 0.0000 0.0000 0.0000
1 819 0.0000 0.4240 0.0000 0.0000 0.0000
1 820 0.0000 0.2537 0.0000 0.0000 0.0000
1 821 0.4050 0.4979 0.3283 0.3933 0.1282
1 822 0.0070 0.4466 0.0045 0.0212 0.0024
1 823 0.0460 0.4636 0.0462 0.0947 0.0141
1 824 0.0090 0.4675 0.0064 0.0360 0.0045
1 825 0.0000 0.4511 0.0000 0.0004 0.0000
1 826 0.9990 0.5503 0.9977 0.9944 0.0008
1 827 0.0010 0.4768 0.0007 0.0127 0.0014
1 828 0.0000 0.4311 0.0000 0.0000 0.0000
1 829 0.2840 0.4906 0.2453 0.3064 0.0671
1 830 0.0000 0.4735 0.0001 0.0120 0.0002
1 831 0.0000 0.4347 0.0000 0.0022 0.0000
1 832 0.0000 0.4512 0.0000 0.0003 0.0000
1 833 0.0000 0.4464 0.0000 0.0003 0.0000
1 834 0.0000 0.4538 0.0001 0.0086 0.0001
1 835 0.9730 0.5354 0.9626 0.9388 0.0181
1 836 0.0120 0.4749 0.0053 0.0301 0.0059
1 837 0.0000 0.4136 0.0000 0.0000 0.0000
1 838 0.0000 0.4039 0.0000 0.0000 0.0000
1 839 0.0000 0.0000 0.0000 0.0000 0.0000
1 840 0.0000 0.4260 0.0000 0.0000 0.0000
1 841 0.8990 0.5216 0.8607 0.8294 0.0468
1 842 0.0020 0.4693 0.0005 0.0109 0.0008
1 843 0.0000 0.4315 0.0000 0.0002 0.0000
1 844 0.0000 0.4656 0.0000 0.0008 0.0000
1 845 0.0000 0.4448 0.0000 0.0000 0.0000
1 846 0.0000 0.4142 0.0000 0.0000 0.0000
1 847 0.2830 0.4958 0.2169 0.3230 0.1221
1 848 0.0020 0.4633 0.0009 0.0220 0.0011
1 849 0.0000 0.4052 0.0000 0.0000 0.0000
1 850 0.2950 0.4885 0.2669 0.3134 0.0531
1 851 0.0010 0.4773 0.0000 0.0014 0.0002
1 852 0.0010 0.4441 0.0003 0.0024 0.0004
1 853 0.0000 0.4641 0.0000 0.0000 0.0000
1 854 0.0000 0.0000 0.0000 0.0000 0.0000
1 855 0.0000 0.4330 0.0000 0.0004 0.0000
1 856 0.0000 0.4737 0.0000 0.0001 0.0000
1 857 0.7670 0.5154 0.7456 0.7205 0.0620
1 858 0.0000 0.4538 0.0000 0.0001 0.0000
1 859 0.2460 0.4868 0.2155 0.2761 0.0524
1 860 0.0020 0.4813 0.0006 0.0180 0.0020
1 861 0.3040 0.4916 0.2847 0.3381 0.0637
1 862 0.0000 0.4645 0.0000 0.0015 0.0000
1 863 0.9150 0.5253 0.9013 0.8780 0.0355
1 864 0.0000 0.4327 0.0000 0.0000 0.0000
1 865 0.9330 0.5148 0.9106 0.8919 0.0670
1 866 0.0000 0.0000 0.0000 0.0000 0.0000
1 867 0.5720 0.5033 0.5306 0.5590 0.1434
1 868 0.0000 0.4034 0.0000 0.0001 0.0000
1 869 0.0590 0.4786 0.0468 0.1054 0.0272
1 870 0.0010 0.4744 0.0007 0.0190 0.0005
1 871 0.0000 0.4404 0.0000 0.0014 0.0000
1 872 0.9990 0.5359 0.9969 0.9919 0.0030
1 873 0.0000 0.3434 0.0000 0.0000 0.0000
1 874 0.0000 0.4436 0.0003 0.0041 0.0002
1 875 0.0000 0.4619 0.0000 0.0001 0.0000
1 876 0.0000 0.4582 0.0000 0.0000 0.0000
1 877 0.0000 0.3730 0.0000 0.0000 0.0000
1 878 0.0000 0.0000 0.0000 0.0000 0.0000
1 879 0.0060 0.4850 0.0015 0.0294 0.0057
1 880 0.0000 0.4446 0.0000 0.0001 0.0000
1 881 0.0000 0.0000 0.0000 0.0000 0.0000
1 882 0.0000 0.4516 0.0000 0.0000 0.0000
1 883 0.0000 0.4568 0.0002 0.0077 0.0002
1 884 0.0000 0.4592 0.0000 0.0000 0.0000
1 885 0.7790 0.5144 0.7507 0.7094 0.0679
1 886 0.0920 0.4876 0.0696 0.1614 0.0470
1 887 0.0000 0.3723 0.0000 0.0000 0.0000
1 888 0.7040 0.5063 0.6467 0.6513 0.1352
1 889 0.0000 0.3746 0.0000 0.0000 0.0000
1 890 0.0000 0.4701 0.0000 0.0018 0.0000
1 891 0.0000 0.2944 0.0000 0.0000 0.0000
1 892 0.0000 0.4503 0.0000 0.0005 0.0000
1 893 0.6930 0.5077 0.6642 0.6516 0.1087
1 894 0.0000 0.4134 0.0000 0.0000 0.0000
1 895 0.0000 0.4319 0.0000 0.0003 0.0000
1 896 0.0000 0.4659 0.0000 0.0005 0.0000
1 897 0.0000 0.4515 0.0000 0.0000 0.0000
1 898 0.0000 0.4633 0.0000 0.0022 0.0000
1 899 0.0010 0.4668 0.0008 0.0155 0.0013
1 900 0.0000 0.4704 0.0000 0.0020 0.0000
1 901 0.0000 0.4645 0.0000 0.0000 0.0000
1 902 0.0000 0.0000 0.0000 0.0000 0.0000
1 903 0.0000 0.4238 0.0000 0.0000 0.0000
1 904 0.0000 0.3497 0.0000 0.0000 0.0000
1 905 0.0000 0.4086 0.0000 0.0000 0.0000
1 906 0.0000 0.4199 0.0000 0.0000 0.0000
1 907 0.0000 0.3815 0.0000 0.0000 0.0000
1 908 0.0000 0.3934 0.0000 0.0000 0.0000
1 909 0.0000 0.3861 0.0000 0.0000 0.0000
1 910 0.0020 0.4799 0.0006 0.0165 0.0011
1 911 0.0000 0.3945 0.0000 0.0000 0.0000
1 912 0.0000 0.3997 0.0000 0.0000 0.0000
1 913 0.0000 0.4335 0.0000 0.0000 0.0000
1 914 0.0000 0.4277 0.0000 0.0000 0.0000
1 915 0.0000 0.4255 0.0000 0.0000 0.0000
1 916 0.0000 0.4591 0.0000 0.0001 0.0000
1 917 0.0000 0.4281 0.0000 0.0000 0.0000
1 918 0.0000 0.4362 0.0000 0.0000 0.0000
1 919 0.1050 0.4830 0.0674 0.1552 0.0335
1 920 0.0000 0.4411 0.0000 0.0000 0.0000
1 921 0.0000 0.4289 0.0000 0.0000 0.0000
1 922 0.0000 0.4269 0.0000 0.0000 0.0000
1 923 0.0000 0.4386 0.0000 0.0000 0.0000
1 924 0.0000 0.4523 0.0000 0.0014 0.0000
1 925 0.0000 0.2501 0.0000 0.0000 0.0000
1 926 0.0000 0.4180 0.0000 0.0000 0.0000
1 927 0.0000 0.4174 0.0000 0.0000 0.0000
1 928 0.0000 0.4369 0.0000 0.0000 0.0000
1 929 0.0000 0.4673 0.0000 0.0000 0.0000
1 930 0.0000 0.3862 0.0000 0.0000 0.0000
1 931 0.0000 0.4686 0.0000 0.0017 0.0001
1 932 0.0000 0.3935 0.0000 0.0000 0.0000
1 933 0.0000 0.4607 0.0000 0.0001 0.0000
1 934 0.0000 0.4380 0.0000 0.0000 0.0000
1 935 0.0000 0.3558 0.0000 0.0000 0.0000
1 936 0.0000 0.4712 0.0000 0.0003 0.0000
1 937 0.0220 0.4840 0.0148 0.0714 0.0177
1 938 0.0210 0.4824 0.0119 0.0604 0.0113
1 939 0.0000 0.4669 0.0000 0.0002 0.0000
1 940 0.0000 0.3876 0.0000 0.0000 0.0000
1 941 0.0000 0.3962 0.0000 0.0000 0.0000
1 942 0.0000 0.4433 0.0000 0.0000 0.0000
1 943 0.0000 0.4120 0.0000 0.0000 0.0000
1 944 0.0000 0.4182 0.0000 0.0000 0.0000
1 945 0.0000 0.4439 0.0000 0.0000 0.0000
1 946 0.0000 0.4695 0.0000 0.0014 0.0000
1 947 0.0000 0.4525 0.0000 0.0003 0.0000
1 948 0.0000 0.3318 0.0000 0.0000 0.0000
1 949 0.0410 0.4882 0.0256 0.1074 0.0297
1 950 0.0000 0.3735 0.0000 0.0000 0.0000
1 951 0.0000 0.0317 0.0000 0.0000 0.0000
1 952 0.0000 0.4618 0.0000 0.0003 0.0001
1 953 0.0000 0.4079 0.0000 0.0000 0.0000
1 954 0.0000 0.4142 0.0000 0.0000 0.0000
1 955 0.0000 0.3975 0.0000 0.0000 0.0000
1 956 0.0000 0.3152 0.0000 0.0000 0.0000
1 957 0.0010 0.4802 0.0011 0.0251 0.0023
1 958 0.0000 0.4589 0.0000 0.0053 0.0001
1 959 0.0000 0.4399 0.0000 0.0000 0.0000
1 960 0.0000 0.4562 0.0000 0.0000 0.0000
1 961 0.0000 0.3723 0.0000 0.0000 0.0000
1 962 0.0000 0.0000 0.0000 0.0000 0.0000
1 963 0.0000 0.4482 0.0000 0.0000 0.0000
1 964 0.0000 0.3312 0.0000 0.0000 0.0000
1 965 0.0000 0.3680 0.0000 0.0000 0.0000
1 966 0.0000 0.4213 0.0000 0.0000 0.0000
1 967 0.0000 0.3949 0.0000 0.0000 0.0000
1 968 0.0000 0.4351 0.0000 0.0000 0.0000
1 969 0.0000 0.4425 0.0000 0.0000 0.0000
1 970 0.0000 0.4132 0.0000 0.0000 0.0000
1 971 0.0000 0.4635 0.0000 0.0023 0.0000
1 972 0.0430 0.4885 0.0242 0.0970 0.0333
1 973 0.0000 0.2886 0.0000 0.0000 0.0000
1 974 0.0000 0.4693 0.0000 0.0006 0.0000
1 975 0.0000 0.3282 0.0000 0.0000 0.0000
1 976 0.0000 0.4741 0.0000 0.0001 0.0000
1 977 0.0000 0.3814 0.0000 0.0000 0.0000
1 978 0.0000 0.4017 0.0000 0.0000 0.0000
1 979 0.0000 0.0000 0.0000 0.0000 0.0000
1 980 0.0000 0.4445 0.0000 0.0001 0.0000
1 981 0.0000 0.3921 0.0000 0.0000 0.0000
1 982 0.0000 0.3607 0.0000 0.0000 0.0000
1 983 0.0000 0.4229 0.0000 0.0000 0.0000
1 984 0.0000 0.4364 0.0000 0.0001 0.0000
1 985 0.0000 0.4511 0.0000 0.0000 0.0000
1 986 0.0000 0.3484 0.0000 0.0000 0.0000
1 987 0.0000 0.3962 0.0000 0.0000 0.0000
1 988 0.0000 0.4157 0.0000 0.0000 0.0000
1 989 0.0000 0.0000 0.0000 0.0000 0.0000
1 990 0.0000 0.4290 0.0000 0.0000 0.0000
1 991 0.0000 0.4256 0.0000 0.0000 0.0000
1 992 0.0000 0.0000 0.0000 0.0000 0.0000
1 993 0.0000 0.4464 0.0000 0.0001 0.0000
1 994 0.0000 0.3969 0.0000 0.0000 0.0000
1 995 0.0000 0.4680 0.0000 0.0000 0.0000
1 996 0.0000 0.4508 0.0000 0.0029 0.0000
1 997 0.0010 0.4615 0.0001 0.0103 0.0001
1 998 0.0000 0.4070 0.0000 0.0000 0.0000
1 999 0.0000 0.4745 0.0000 0.0019 0.0000
2 1000 0.0000 0.0000 0.0000 0.0000 0.0000
2 1001 0.0000 0.0000 0.0000 0.0000 0.0000
2 1002 0.0000 0.4128 0.0000 0.0000 0.0000
2 1003 0.0000 0.4435 0.0000 0.0000 0.0000
2 1004 0.0000 0.0000 0.0000 0.0000 0.0000
2 1005 0.0000 0.4456 0.0000 0.0002 0.0000
2 1006 0.4260 0.4994 0.3208 0.4157 0.1970
2 1007 0.0000 0.3128 0.0000 0.0000 0.0000
2 1008 0.0000 0.4156 0.0000 0.0000 0.0000
2 1009 0.0000 0.0000 0.0000 0.0000 0.0000
2 1010 0.0000 0.4675 0.0000 0.0001 0.0000
2 1011 0.0000 0.4739 0.0000 0.0004 0.0000
2 1012 0.0000 0.0000 0.0000 0.0000 0.0000
2 1013 0.0000 0.0000 0.0000 0.0000 0.0000
2 1014 0.0000 0.0000 0.0000 0.0000 0.0000
2 1015 0.0000 0.0000 0.0000 0.0000 0.0000
2 1016 0.0000 0.0000 0.0000 0.0000 0.0000
2 1017 0.0000 0.0000 0.0000 0.0000 0.0000
2 1018 0.0000 0.0000 0.0000 0.0000 0.0000
2 1019 0.0000 0.0000 0.0000 0.0000 0.0000
2 1020 0.0000 0.0000 0.0000 0.0000 0.0000
2 1021 0.0000 0.4499 0.0000 0.0000 0.0000
2 1022 0.0000 0.3887 0.0000 0.0000 0.0000
2 1023 0.0000 0.0000 0.0000 0.0000 0.0000
2 1024 0.0000 0.0000 0.0000 0.0000 0.0000
2 1025 0.0000 0.0000 0.0000 0.0000 0.0000
2 1026 0.0000 0.0000 0.0000 0.0000 0.0000
2 1027 0.0000 0.0000 0.0000 0.0000 0.0000
2 1028 0.0000 0.4206 0.0000 0.0001 0.0000
2 1029 0.0000 0.0000 0.0000 0.0000 0.0000
2 1030 0.0000 0.0000 0.0000 0.0000 0.0000
2 1031 0.0000 0.4219 0.0000 0.0000 0.0000
2 1032 0.0000 0.0000 0.0000 0.0000 0.0000
2 1033 0.0000 0.3382 0.0000 0.0000 0.0000
2 1034 0.0000 0.0000 0.0000 0.0000 0.0000
2 1035 0.0000 0.0000 0.0000 0.0000 0.0000
2 1036 0.0000 0.0000 0.0000 0.0000 0.0000
2 1037 0.0000 0.0000 0.0000 0.0000 0.0000
2 1038 0.0000 0.0000 0.0000 0.0000 0.0000
2 1039 0.0000 0.0000 0.0000 0.0000 0.0000
2 1040 0.0000 0.0000 0.0000 0.0000 0.0000
2 1041 0.0000 0.0000 0.0000 0.0000 0.0000
2 1042 0.0000 0.4292 0.0000 0.0000 0.0000
2 1043 0.0000 0.0000 0.0000 0.0000 0.0000
2 1044 0.0000 0.0000 0.0000 0.0000 0.0000
2 1045 0.0000 0.0000 0.0000 0.0000 0.0000
2 1046 0.0000 0.0000 0.0000 0.0000 0.0000
2 1047 0.0000 0.0000 0.0000 0.0000 0.0000
2 1048 0.0000 0.4244 0.0000 0.0000 0.0000
2 1049 0.0000 0.0000 0.0000 0.0000 0.0000
2 1050 0.0000 0.0000 0.0000 0.0000 0.0000
2 1051 0.0000 0.0000 0.0000 0.0000 0.0000
2 1052 0.0000 0.0000 0.0000 0.0000 0.0000
2 1053 0.0000 0.0000 0.0000 0.0000 0.0000
2 1054 0.0000 0.0000 0.0000 0.0000 0.0000
2 1055 0.0000 0.3906 0.0000 0.0000 0.0000
2 1056 0.0000 0.4210 0.0000 0.0000 0.0000
2 1057 0.0000 0.0000 0.0000 0.0000 0.0000
2 1058 0.0000 0.0000 0.0000 0.0000 0.0000
2 1059 0.0060 0.4667 0.0055 0.0397 0.0054
2 1060 0.0000 0.4500 0.0000 0.0000 0.0000
2 1061 0.0000 0.0000 0.0000 0.0000 0.0000
2 1062 0.0000 0.4739 0.0000 0.0001 0.0000
2 1063 0.0000 0.4668 0.0000 0.0005 0.0000
2 1064 0.0000 0.4281 0.0000 0.0000 0.0000
2 1065 0.0000 0.4451 0.0000 0.0000 0.0000
2 1066 0.0000 0.4553 0.0000 0.0000 0.0000
2 1067 0.0000 0.4493 0.0000 0.0000 0.0000
2 1068 0.0000 0.4100 0.0000 0.0000 0.0000
2 1069 0.0000 0.3871 0.0000 0.0000 0.0000
2 1070 0.7180 0.5066 0.6492 0.6549 0.1361
2 1071 0.0000 0.4554 0.0000 0.0013 0.0000
2 1072 0.0000 0.2891 0.0000 0.0000 0.0000
2 1073 0.0000 0.4645 0.0000 0.0001 0.0000
2 1074 0.0000 0.4048 0.0000 0.0000 0.0000
2 1075 0.0010 0.4734 0.0004 0.0181 0.0013
2 1076 0.0000 0.3796 0.0000 0.0000 0.0000
2 1077 0.0000 0.4615 0.0001 0.0088 0.0004
2 1078 0.0120 0.4648 0.0062 0.0414 0.0048
2 1079 0.0000 0.4652 0.0000 0.0010 0.0000
2 1080 0.0000 0.4002 0.0000 0.0000 0.0000
2 1081 0.0000 0.4613 0.0000 0.0000 0.0000
