i	j	q	a
0	1665	113	0
0	1666	114	0
0	1667	107	1
0	1668	114	0
0	1669	114	0
0	1670	113	0
0	1671	113	0
0	1672	112	1
0	1673	113	1
0	1674	113	0
0	1675	112	1
0	1676	110	0
0	1677	113	0
0	1678	114	0
0	1679	111	0
0	1680	112	0
0	1681	113	1
0	1682	114	0
0	1683	112	0
0	1684	113	1
0	1685	113	1
0	1686	112	0
0	1687	114	0
0	1688	108	0
0	1689	90	1
0	1690	113	0
0	1691	111	1
0	1692	113	1
0	1693	113	1
0	1694	113	0
0	1695	113	1
0	1696	114	0
0	1697	113	1
0	1698	111	1
0	1699	113	0
0	1700	65	0
0	1701	113	1
0	1702	113	1
0	1703	111	1
0	1704	113	1
0	1705	104	0
0	1706	113	1
0	1707	90	1
0	1708	111	0
0	1709	114	0
0	1710	113	0
0	1711	111	0
0	1712	98	1
0	1713	114	0
0	1714	113	0
0	1715	113	0
0	1716	113	0
0	1717	109	1
0	1718	109	1
0	1719	112	0
0	1720	114	1
0	1721	109	1
0	1722	111	1
0	1723	112	1
0	1724	111	0
0	1725	89	0
0	1726	113	0
0	1727	111	1
0	1728	107	0
0	1729	101	0
0	1730	37	0
0	1731	112	0
0	1732	111	1
0	1733	113	0
0	1734	88	0
0	1735	114	0
0	1736	37	1
0	1737	111	0
0	1738	92	1
0	1739	76	0
0	1740	111	0
0	1741	112	0
0	1742	103	0
0	1743	104	0
0	1744	113	0
0	1745	114	0
0	1746	114	0
0	1747	87	0
0	1748	113	1
0	1749	113	0
0	1750	98	0
0	1751	99	0
0	1752	112	0
0	1753	89	1
0	1754	113	1
0	1755	113	1
0	1756	107	0
0	1757	113	1
0	1758	112	0
0	1759	109	1
0	1760	114	0
0	1761	112	0
0	1762	113	1
0	1763	114	0
0	1764	86	0
0	1765	89	0
0	1766	112	0
0	1767	111	1
0	1768	111	1
0	1769	67	1
0	1770	111	0
0	1771	111	0
0	1772	112	0
0	1773	112	0
0	1774	114	0
0	1775	114	0
0	1776	112	0
0	1777	107	1
0	1778	103	1
0	1779	113	1
0	1780	113	0
0	1781	114	0
0	1782	88	1
0	1783	113	1
0	1784	114	0
0	1785	112	0
0	1786	113	1
0	1787	111	1
0	1788	107	1
0	1789	112	1
0	1790	114	0
0	1791	106	0
0	1792	113	1
0	1793	109	0
0	1794	111	0
0	1795	114	0
0	1796	112	1
0	1797	89	0
0	1798	113	0
0	1799	103	0
0	1800	37	1
0	1801	104	0
0	1802	112	0
0	1803	108	1
0	1804	113	1
0	1805	114	0
0	1806	93	0
0	1807	113	1
0	1808	112	0
0	1809	112	0
0	1810	114	0
0	1811	112	0
0	1812	112	1
0	1813	112	1
0	1814	86	1
0	1815	113	0
0	1816	111	1
0	1817	114	0
0	1818	106	0
0	1819	89	0
0	1820	113	1
0	1821	112	0
0	1822	101	1
0	1823	114	0
0	1824	109	0
0	1825	114	0
0	1826	98	0
0	1827	113	1
0	1828	114	0
0	1829	111	1
0	1830	114	0
0	1831	113	0
0	1832	109	1
0	1833	113	1
0	1834	114	0
0	1835	114	0
0	1836	113	1
0	1837	113	1
0	1838	111	1
0	1839	113	1
0	1840	105	1
0	1841	114	0
0	1842	90	0
0	1843	113	0
0	1844	113	0
0	1845	113	0
0	1846	103	1
0	1847	103	1
0	1848	113	1
0	1849	114	0
0	1850	113	0
0	1851	112	1
0	1852	114	0
0	1853	114	0
0	1854	111	1
0	1855	105	1
0	1856	114	0
0	1857	113	1
0	1858	114	0
0	1859	112	1
0	1860	113	1
0	1861	112	0
0	1862	112	0
0	1863	113	1
0	1864	114	0
0	1865	113	0
0	1866	114	0
0	1867	113	0
0	1868	112	0
0	1869	113	0
0	1870	113	1
0	1871	113	1
0	1872	114	1
0	1873	113	1
0	1874	114	0
0	1875	112	1
0	1876	114	0
0	1877	113	0
0	1878	96	0
0	1879	113	0
0	1880	113	1
0	1881	113	1
0	1882	114	0
0	1883	112	1
0	1884	109	1
0	1885	113	0
0	1886	113	0
0	1887	112	0
0	1888	113	0
0	1889	113	1
0	1890	113	1
0	1891	114	1
0	1892	113	1
0	1893	114	0
0	1894	114	0
0	1895	112	1
0	1896	113	1
0	1897	108	0
0	1898	113	0
0	1899	111	1
0	1900	93	0
0	1901	110	1
0	1902	114	0
0	1903	113	0
0	1904	113	0
0	1905	111	0
0	1906	112	0
0	1907	113	1
0	1908	113	0
0	1909	113	1
0	1910	108	0
0	1911	112	0
0	1912	110	1
0	1913	113	1
0	1914	112	1
0	1915	113	1
0	1916	113	1
0	1917	113	0
0	1918	113	1
0	1919	112	0
0	1920	114	0
0	1921	113	1
0	1922	113	1
0	1923	114	0
0	1924	103	1
0	1925	114	0
0	1926	106	0
0	1927	113	1
0	1928	113	1
0	1929	113	1
0	1930	114	0
0	1931	114	0
0	1932	112	0
0	1933	114	0
0	1934	113	1
0	1935	113	1
0	1936	113	1
0	1937	114	0
0	1938	114	0
0	1939	90	1
0	1940	113	1
0	1941	75	0
0	1942	89	0
0	1943	114	0
0	1944	113	1
0	1945	114	0
0	1946	114	0
0	1947	111	1
0	1948	113	0
0	1949	114	0
0	1950	113	1
0	1951	114	0
0	1952	113	1
0	1953	111	0
0	1954	90	0
0	1955	114	0
0	1956	111	1
0	1957	109	1
0	1958	113	1
0	1959	83	0
0	1960	114	0
0	1961	114	0
0	1962	113	1
0	1963	113	0
0	1964	112	1
0	1965	112	0
0	1966	113	0
0	1967	107	1
0	1968	113	0
0	1969	114	0
0	1970	114	0
0	1971	114	0
0	1972	112	0
0	1973	112	0
0	1974	114	0
0	1975	87	0
0	1976	113	0
0	1977	114	0
0	1978	112	0
0	1979	110	1
0	1980	112	1
0	1981	113	0
0	1982	114	0
0	1983	92	1
0	1984	113	0
0	1985	114	0
0	1986	114	0
0	1987	113	1
0	1988	113	0
0	1989	112	0
0	1990	114	1
0	1991	113	0
0	1992	112	0
0	1993	113	1
0	1994	114	0
0	1995	113	0
0	1996	112	0
0	1997	113	1
0	1998	113	1
0	1999	114	0
0	2000	113	0
0	2001	113	1
0	2002	113	1
0	2003	113	1
0	2004	113	1
0	2005	110	1
0	2006	112	0
0	2007	114	0
0	2008	111	1
0	2009	89	1
0	2010	111	0
0	2011	87	0
0	2012	113	0
0	2013	108	0
0	2014	111	1
0	2015	84	0
0	2016	113	1
0	2017	108	0
0	2018	89	0
0	2019	109	1
0	2020	114	0
0	2021	113	0
0	2022	90	1
0	2023	108	0
0	2024	56	0
0	2025	113	1
0	2026	113	1
0	2027	113	0
0	2028	107	0
0	2029	85	0
0	2030	103	1
0	2031	66	1
0	2032	113	1
0	2033	114	0
0	2034	78	0
0	2035	113	1
0	2036	112	1
0	2037	105	0
0	2038	113	1
0	2039	105	1
0	2040	109	0
0	2041	114	0
0	2042	113	1
0	2043	113	0
0	2044	113	0
0	2045	113	1
0	2046	106	1
0	2047	114	0
0	2048	113	1
0	2049	107	1
0	2050	113	1
0	2051	113	1
0	2052	111	1
0	2053	111	0
0	2054	92	1
0	2055	113	1
0	2056	113	0
0	2057	110	0
0	2058	104	0
0	2059	113	1
0	2060	113	1
0	2061	107	1
0	2062	114	0
0	2063	111	1
0	2064	114	0
0	2065	113	1
0	2066	112	1
0	2067	114	0
0	2068	112	1
0	2069	112	1
0	2070	113	0
0	2071	113	1
0	2072	112	0
0	2073	112	0
0	2074	84	0
0	2075	113	1
0	2076	113	0
0	2077	113	1
0	2078	112	0
0	2079	113	1
0	2080	113	0
0	2081	113	1
0	2082	113	1
0	2083	90	1
0	2084	114	0
0	2085	107	1
0	2086	113	0
0	2087	113	1
0	2088	113	1
0	2089	112	1
0	2090	113	1
0	2091	113	0
0	2092	113	1
0	2093	113	1
0	2094	108	0
0	2095	113	0
0	2096	85	0
0	2097	112	0
0	2098	113	1
0	2099	89	0
0	2100	112	1
0	2101	113	0
0	2102	112	0
0	2103	113	0
0	2104	113	1
0	2105	108	0
0	2106	113	1
0	2107	112	0
0	2108	113	1
0	2109	113	0
0	2110	113	0
0	2111	113	0
0	2112	108	0
0	2113	113	1
0	2114	113	1
0	2115	111	0
0	2116	113	1
0	2117	114	0
0	2118	113	1
0	2119	112	0
0	2120	113	1
0	2121	113	0
0	2122	113	1
0	2123	114	0
0	2124	114	0
0	2125	103	1
0	2126	112	0
0	2127	114	0
0	2128	113	0
0	2129	111	1
0	2130	113	0
0	2131	112	0
0	2132	113	1
0	2133	114	0
0	2134	113	1
0	2135	113	1
0	2136	113	1
0	2137	112	0
0	2138	88	0
0	2139	113	1
0	2140	113	1
0	2141	113	0
0	2142	111	0
0	2143	114	0
0	2144	111	0
0	2145	108	0
0	2146	113	0
0	2147	113	1
0	2148	112	0
0	2149	113	1
0	2150	113	1
0	2151	111	0
0	2152	112	1
0	2153	114	0
0	2154	89	1
0	2155	114	0
0	2156	112	0
0	2157	114	0
0	2158	111	0
0	2159	114	0
0	2160	112	0
0	2161	114	0
0	2162	113	0
0	2163	113	1
0	2164	106	0
0	2165	113	1
0	2166	77	1
0	2167	113	0
0	2168	112	1
0	2169	111	0
0	2170	114	0
0	2171	111	1
0	2172	114	0
0	2173	113	1
0	2174	113	0
0	2175	113	1
0	2176	114	0
0	2177	90	0
0	2178	112	0
0	2179	112	0
0	2180	112	1
0	2181	112	1
0	2182	113	1
0	2183	114	0
0	2184	113	1
0	2185	113	0
0	2186	109	0
0	2187	106	0
0	2188	113	1
0	2189	113	1
0	2190	114	0
0	2191	114	0
0	2192	113	1
0	2193	113	1
0	2194	110	1
0	2195	114	0
0	2196	111	1
0	2197	113	1
0	2198	112	0
0	2199	113	0
0	2200	113	1
0	2201	114	0
0	2202	113	0
0	2203	112	0
0	2204	114	0
0	2205	112	0
0	2206	102	0
0	2207	113	1
0	2208	113	0
0	2209	112	0
0	2210	110	0
0	2211	113	1
0	2212	111	0
0	2213	108	0
0	2214	113	1
0	2215	111	0
0	2216	113	0
0	2217	113	0
0	2218	107	0
0	2219	113	0
0	2220	113	1
0	2221	113	0
0	2222	112	0
0	2223	113	0
0	2224	114	0
0	2225	114	0
0	2226	113	1
0	2227	113	0
0	2228	113	0
0	2229	107	1
0	2230	112	1
0	2231	113	1
0	2232	114	0
0	2233	113	0
0	2234	113	1
0	2235	113	1
0	2236	112	0
0	2237	112	0
0	2238	112	0
0	2239	112	1
0	2240	112	1
0	2241	112	0
0	2242	111	0
0	2243	113	1
0	2244	111	0
0	2245	114	1
0	2246	113	0
0	2247	113	0
0	2248	113	0
0	2249	111	0
0	2250	114	0
0	2251	113	1
0	2252	107	1
0	2253	111	0
0	2254	114	0
0	2255	113	1
0	2256	112	0
0	2257	113	1
0	2258	114	0
0	2259	113	1
0	2260	114	0
0	2261	113	1
0	2262	78	0
0	2263	113	0
0	2264	113	1
0	2265	110	1
0	2266	104	0
0	2267	112	1
0	2268	112	0
0	2269	113	1
0	2270	113	1
0	2271	113	0
0	2272	89	0
0	2273	113	0
0	2274	113	1
0	2275	113	1
0	2276	113	1
0	2277	109	1
0	2278	114	0
0	2279	108	1
0	2280	113	1
0	2281	113	1
0	2282	113	1
0	2283	113	1
0	2284	111	0
0	2285	113	1
0	2286	114	0
0	2287	112	0
0	2288	65	0
0	2289	111	0
0	2290	113	0
0	2291	113	1
0	2292	111	0
0	2293	113	1
0	2294	113	1
0	2295	114	0
0	2296	112	0
0	2297	114	0
0	2298	113	0
0	2299	113	1
0	2300	113	1
0	2301	114	0
0	2302	111	1
0	2303	112	0
0	2304	111	0
0	2305	111	0
0	2306	113	0
0	2307	108	0
0	2308	112	0
0	2309	112	0
0	2310	111	1
0	2311	104	0
0	2312	109	1
0	2313	88	0
0	2314	112	1
0	2315	113	1
0	2316	113	0
0	2317	112	1
0	2318	113	1
0	2319	113	0
0	2320	113	0
0	2321	113	1
0	2322	94	0
0	2323	111	0
0	2324	98	1
0	2325	110	0
0	2326	89	0
0	2327	114	0
0	2328	113	1
0	2329	112	0
0	2330	104	1
0	2331	113	1
0	2332	90	1
0	2333	112	1
0	2334	113	1
0	2335	111	1
0	2336	107	0
0	2337	105	0
0	2338	107	1
0	2339	113	0
0	2340	113	1
0	2341	112	1
0	2342	77	1
0	2343	112	0
0	2344	112	1
0	2345	52	0
0	2346	113	1
0	2347	112	0
0	2348	111	0
0	2349	110	0
0	2350	111	1
0	2351	108	1
0	2352	86	0
0	2353	113	0
0	2354	113	1
0	2355	114	0
0	2356	103	0
0	2357	109	1
0	2358	107	0
0	2359	113	1
0	2360	113	0
0	2361	112	0
0	2362	89	0
0	2363	113	1
0	2364	112	0
0	2365	111	1
0	2366	109	1
0	2367	111	1
0	2368	82	1
0	2369	111	1
0	2370	111	1
0	2371	76	0
0	2372	112	0
0	2373	113	1
0	2374	102	0
0	2375	113	1
0	2376	112	0
0	2377	113	1
0	2378	113	0
0	2379	113	1
0	2380	107	1
0	2381	113	0
0	2382	112	1
0	2383	108	0
0	2384	113	1
0	2385	114	0
0	2386	109	0
0	2387	107	0
0	2388	113	0
0	2389	113	1
0	2390	113	0
0	2391	105	0
0	2392	113	0
0	2393	113	1
0	2394	113	0
0	2395	90	0
0	2396	112	1
0	2397	112	1
0	2398	113	1
0	2399	112	1
0	2400	113	1
0	2401	113	0
0	2402	82	1
0	2403	108	0
0	2404	114	0
0	2405	112	0
0	2406	107	0
0	2407	113	0
0	2408	112	0
0	2409	112	1
0	2410	114	0
0	2411	112	1
0	2412	114	0
0	2413	93	0
0	2414	114	0
0	2415	113	1
0	2416	114	0
0	2417	113	1
0	2418	108	0
0	2419	113	1
0	2420	113	1
0	2421	113	0
0	2422	93	0
0	2423	110	0
0	2424	113	1
0	2425	104	0
0	2426	113	1
0	2427	113	0
0	2428	88	1
0	2429	114	0
0	2430	112	1
0	2431	109	0
0	2432	114	0
0	2433	111	1
0	2434	113	1
0	2435	113	0
0	2436	112	0
0	2437	114	0
0	2438	88	1
0	2439	113	0
0	2440	113	1
0	2441	113	0
0	2442	85	0
0	2443	113	1
0	2444	112	1
0	2445	113	0
0	2446	105	0
0	2447	113	0
0	2448	113	0
0	2449	90	1
0	2450	112	1
0	2451	113	1
0	2452	114	0
0	2453	113	0
0	2454	114	0
0	2455	112	0
0	2456	113	1
0	2457	111	1
0	2458	110	0
0	2459	77	0
0	2460	112	1
0	2461	113	0
0	2462	114	0
0	2463	112	0
0	2464	114	0
0	2465	114	0
0	2466	112	0
0	2467	113	1
0	2468	114	0
0	2469	90	0
0	2470	113	1
0	2471	112	0
0	2472	109	0
0	2473	89	0
0	2474	114	0
0	2475	112	0
0	2476	113	1
0	2477	114	0
0	2478	112	1
0	2479	113	1
0	2480	111	0
0	2481	113	0
0	2482	92	0
0	2483	113	1
0	2484	113	0
0	2485	113	1
0	2486	69	1
0	2487	114	0
0	2488	114	0
0	2489	113	1
0	2490	69	1
0	2491	114	0
0	2492	113	1
0	2493	111	1
0	2494	108	0
0	2495	113	0
0	2496	114	0
0	2497	112	0
0	2498	113	1
0	2499	114	0
0	2500	114	0
0	2501	113	0
0	2502	106	0
0	2503	114	0
0	2504	113	1
0	2505	113	0
0	2506	113	1
0	2507	114	0
0	2508	112	0
0	2509	114	0
0	2510	113	1
0	2511	114	0
0	2512	114	0
0	2513	112	1
0	2514	113	1
0	2515	113	0
0	2516	113	1
0	2517	111	1
0	2518	114	0
0	2519	107	0
0	2520	108	1
0	2521	107	1
0	2522	113	1
0	2523	113	1
0	2524	107	0
0	2525	113	0
0	2526	113	1
0	2527	113	0
0	2528	111	0
0	2529	114	0
0	2530	114	0
0	2531	114	0
0	2532	113	1
0	2533	113	0
0	2534	114	0
0	2535	109	1
0	2536	113	1
0	2537	111	1
0	2538	113	0
0	2539	114	0
0	2540	111	1
0	2541	113	0
0	2542	106	0
0	2543	113	0
0	2544	113	0
0	2545	112	1
0	2546	114	0
0	2547	112	0
0	2548	113	1
0	2549	113	1
0	2550	113	0
0	2551	113	0
0	2552	113	1
0	2553	113	0
0	2554	76	0
0	2555	113	0
0	2556	106	0
0	2557	114	0
0	2558	113	1
0	2559	113	0
0	2560	112	1
0	2561	112	1
0	2562	65	1
0	2563	114	0
0	2564	89	0
0	2565	113	1
0	2566	111	0
0	2567	113	0
0	2568	112	1
0	2569	113	1
0	2570	105	0
0	2571	113	1
0	2572	113	1
0	2573	109	1
0	2574	114	0
0	2575	110	1
0	2576	113	1
0	2577	87	1
0	2578	113	0
0	2579	113	1
0	2580	113	1
0	2581	112	0
0	2582	114	0
0	2583	113	1
0	2584	104	0
0	2585	111	0
0	2586	113	0
0	2587	92	1
0	2588	107	1
0	2589	113	1
0	2590	113	1
0	2591	113	0
0	2592	79	0
0	2593	112	0
0	2594	84	1
0	2595	111	1
0	2596	113	1
0	2597	113	1
0	2598	113	0
0	2599	114	0
0	2600	114	0
0	2601	103	1
0	2602	112	1
0	2603	113	1
0	2604	90	1
0	2605	113	0
0	2606	108	0
0	2607	112	0
0	2608	113	1
0	2609	108	0
0	2610	111	0
0	2611	114	0
0	2612	112	0
0	2613	113	1
0	2614	113	0
0	2615	113	1
0	2616	109	1
0	2617	112	1
0	2618	107	0
0	2619	104	0
0	2620	112	0
0	2621	108	0
0	2622	113	1
0	2623	113	1
0	2624	113	0
0	2625	112	1
0	2626	107	1
0	2627	113	0
0	2628	100	0
0	2629	98	0
0	2630	110	1
0	2631	93	0
0	2632	112	0
0	2633	112	0
0	2634	107	1
0	2635	66	0
0	2636	113	1
0	2637	112	1
0	2638	111	1
0	2639	107	1
0	2640	112	0
0	2641	90	1
0	2642	112	1
0	2643	113	0
0	2644	99	0
0	2645	111	0
0	2646	114	0
0	2647	101	0
0	2648	108	1
0	2649	112	1
0	2650	112	0
0	2651	111	0
0	2652	113	1
0	2653	109	1
0	2654	110	0
0	2655	113	1
0	2656	86	1
0	2657	78	0
0	2658	111	0
0	2659	111	0
0	2660	55	0
0	2661	112	1
0	2662	113	1
0	2663	58	1
0	2664	113	1
0	2665	107	0
0	2666	102	0
0	2667	112	0
0	2668	105	0
0	2669	112	0
0	2670	108	0
0	2671	111	1
0	2672	114	0
0	2673	92	0
0	2674	113	0
0	2675	114	0
0	2676	108	0
0	2677	89	0
0	2678	113	1
0	2679	113	1
0	2680	113	1
0	2681	113	0
0	2682	113	0
0	2683	66	1
0	2684	113	0
0	2685	113	1
0	2686	113	1
0	2687	113	1
0	2688	110	0
0	2689	88	1
0	2690	113	0
0	2691	113	0
0	2692	107	0
0	2693	105	0
0	2694	113	0
0	2695	112	0
0	2696	113	1
0	2697	112	1
0	2698	106	0
0	2699	113	1
0	2700	114	0
0	2701	89	1
0	2702	113	0
0	2703	113	0
0	2704	114	0
0	2705	113	1
0	2706	113	1
0	2707	114	0
0	2708	114	0
0	2709	68	1
0	2710	112	0
0	2711	112	0
0	2712	113	1
0	2713	113	1
0	2714	105	0
0	2715	112	1
0	2716	112	0
0	2717	113	0
0	2718	114	0
0	2719	114	0
0	2720	113	0
0	2721	111	0
0	2722	113	1
0	2723	78	0
0	2724	113	1
0	2725	112	1
0	2726	114	0
0	2727	89	1
0	2728	111	1
0	2729	89	1
0	2730	113	0
0	2731	110	1
0	2732	112	0
0	2733	98	1
0	2734	113	0
0	2735	114	0
0	2736	90	1
0	2737	112	0
0	2738	111	0
0	2739	107	0
0	2740	113	0
0	2741	113	0
0	2742	111	0
0	2743	113	1
0	2744	113	0
0	2745	114	0
0	2746	114	0
0	2747	113	1
0	2748	108	0
0	2749	114	0
0	2750	90	0
0	2751	114	0
0	2752	112	0
0	2753	111	0
0	2754	111	0
0	2755	113	1
0	2756	113	1
0	2757	113	1
0	2758	113	1
0	2759	111	0
0	2760	113	0
0	2761	114	0
0	2762	112	1
0	2763	113	0
0	2764	113	1
0	2765	113	1
0	2766	114	0
0	2767	113	0
0	2768	113	0
0	2769	84	1
0	2770	114	0
0	2771	113	1
0	2772	113	0
0	2773	114	0
0	2774	114	0
0	2775	113	1
0	2776	114	0
0	2777	113	1
0	2778	114	0
0	2779	113	1
0	2780	113	1
0	2781	113	1
0	2782	112	1
0	2783	112	0
0	2784	114	0
0	2785	111	1
0	2786	112	1
0	2787	113	0
0	2788	113	1
0	2789	113	0
0	2790	114	0
0	2791	111	0
0	2792	113	1
0	2793	103	1
0	2794	114	0
0	2795	109	0
0	2796	113	1
0	2797	113	1
0	2798	113	1
0	2799	113	1
0	2800	113	1
0	2801	113	1
0	2802	114	0
0	2803	113	1
0	2804	113	1
0	2805	107	1
0	2806	113	1
0	2807	113	1
0	2808	114	0
0	2809	113	1
0	2810	113	1
0	2811	112	1
0	2812	113	0
0	2813	114	0
0	2814	113	1
0	2815	84	0
0	2816	113	1
0	2817	112	1
0	2818	113	0
0	2819	113	1
0	2820	36	1
0	2821	114	0
0	2822	112	1
0	2823	113	1
0	2824	108	0
0	2825	113	0
0	2826	112	1
0	2827	114	0
0	2828	113	1
0	2829	113	0
0	2830	114	0
0	2831	113	0
0	2832	96	1
0	2833	113	1
0	2834	113	1
0	2835	112	1
0	2836	113	0
0	2837	113	1
0	2838	113	0
0	2839	57	1
0	2840	112	1
0	2841	114	0
0	2842	113	0
0	2843	113	1
0	2844	114	0
0	2845	111	0
0	2846	113	1
0	2847	108	0
0	2848	112	1
0	2849	87	1
0	2850	112	0
0	2851	112	0
0	2852	90	0
0	2853	113	1
0	2854	113	1
0	2855	110	1
0	2856	113	1
0	2857	113	0
0	2858	114	0
0	2859	114	0
0	2860	87	1
0	2861	113	1
0	2862	113	1
0	2863	97	0
0	2864	113	1
0	2865	113	1
0	2866	112	1
0	2867	112	1
0	2868	113	1
0	2869	114	0
0	2870	113	1
0	2871	112	1
0	2872	112	0
0	2873	114	0
0	2874	113	0
0	2875	113	0
0	2876	113	1
0	2877	108	0
0	2878	114	0
0	2879	111	0
0	2880	110	0
0	2881	113	0
0	2882	87	1
0	2883	114	0
0	2884	114	0
0	2885	114	0
0	2886	102	0
0	2887	114	0
0	2888	113	1
0	2889	111	1
0	2890	114	0
0	2891	113	1
0	2892	88	1
0	2893	112	1
0	2894	114	0
0	2895	113	0
0	2896	113	1
0	2897	113	0
0	2898	112	1
0	2899	111	1
0	2900	113	1
0	2901	113	0
0	2902	114	0
0	2903	113	1
0	2904	88	1
0	2905	113	0
0	2906	113	0
0	2907	87	0
0	2908	114	0
0	2909	113	1
0	2910	112	0
0	2911	88	1
0	2912	113	0
0	2913	110	1
0	2914	112	0
0	2915	76	0
0	2916	114	1
0	2917	108	1
0	2918	113	1
0	2919	114	0
0	2920	85	1
0	2921	77	0
0	2922	107	1
0	2923	113	0
0	2924	111	1
0	2925	111	0
0	2926	112	0
0	2927	114	0
0	2928	113	0
0	2929	68	0
0	2930	109	1
0	2931	113	0
0	2932	113	1
0	2933	109	0
0	2934	113	1
0	2935	88	1
0	2936	67	1
0	2937	112	1
0	2938	107	1
0	2939	65	0
0	2940	99	0
0	2941	109	1
0	2942	113	0
0	2943	110	0
0	2944	113	1
0	2945	89	0
0	2946	106	1
0	2947	89	0
0	2948	106	0
0	2949	113	1
0	2950	111	1
0	2951	87	1
0	2952	113	0
0	2953	86	1
0	2954	112	0
0	2955	112	0
0	2956	112	0
0	2957	103	1
0	2958	111	1
0	2959	113	1
0	2960	113	1
0	2961	113	0
0	2962	113	0
0	2963	104	0
0	2964	113	0
0	2965	84	0
0	2966	113	1
0	2967	103	1
0	2968	113	1
0	2969	112	1
0	2970	111	1
0	2971	113	1
0	2972	43	0
0	2973	112	0
0	2974	103	1
0	2975	83	0
0	2976	113	1
0	2977	112	1
0	2978	113	0
0	2979	112	1
0	2980	112	1
0	2981	105	0
0	2982	111	1
0	2983	113	1
0	2984	88	1
0	2985	107	1
0	2986	114	0
0	2987	113	1
0	2988	113	1
0	2989	113	0
0	2990	112	1
0	2991	112	0
0	2992	88	1
0	2993	110	1
0	2994	114	0
0	2995	107	1
0	2996	112	0
0	2997	65	1
0	2998	114	0
0	2999	113	1
0	3000	113	1
0	3001	113	0
0	3002	113	0
0	3003	113	0
0	3004	110	0
0	3005	113	0
0	3006	103	1
0	3007	108	0
0	3008	113	1
0	3009	113	0
0	3010	114	0
0	3011	111	1
0	3012	113	1
0	3013	109	1
0	3014	114	0
0	3015	113	1
0	3016	114	1
0	3017	85	0
0	3018	55	0
0	3019	106	0
0	3020	114	0
0	3021	113	0
0	3022	96	0
0	3023	111	0
0	3024	114	0
0	3025	113	0
0	3026	113	1
0	3027	109	0
0	3028	112	0
0	3029	113	1
0	3030	104	0
0	3031	108	1
0	3032	113	0
0	3033	109	1
0	3034	100	1
0	3035	113	0
0	3036	107	0
0	3037	113	0
0	3038	111	0
0	3039	112	1
0	3040	113	0
0	3041	114	0
0	3042	103	0
0	3043	112	0
0	3044	113	1
0	3045	113	1
0	3046	113	1
0	3047	113	1
0	3048	113	1
0	3049	113	1
0	3050	114	0
0	3051	108	1
0	3052	113	1
0	3053	108	1
0	3054	113	0
0	3055	111	0
0	3056	113	1
0	3057	114	0
0	3058	112	0
0	3059	114	0
0	3060	112	0
0	3061	88	0
0	3062	112	0
0	3063	113	1
0	3064	113	0
0	3065	113	1
0	3066	113	0
0	3067	114	0
0	3068	113	0
0	3069	100	0
0	3070	111	1
0	3071	113	0
0	3072	114	0
0	3073	114	0
0	3074	114	0
0	3075	68	0
0	3076	113	1
0	3077	113	0
0	3078	113	1
0	3079	89	1
0	3080	113	0
0	3081	113	0
0	3082	113	1
0	3083	113	0
0	3084	106	0
0	3085	114	0
0	3086	113	1
0	3087	111	1
0	3088	112	0
0	3089	113	0
0	3090	114	0
0	3091	93	0
0	3092	114	0
0	3093	114	0
0	3094	114	0
0	3095	114	0
0	3096	113	1
0	3097	113	0
0	3098	114	0
0	3099	108	1
0	3100	113	1
0	3101	114	0
0	3102	114	0
0	3103	111	0
0	3104	113	0
0	3105	113	1
0	3106	113	0
0	3107	96	1
0	3108	113	0
0	3109	113	1
0	3110	113	1
0	3111	114	0
0	3112	112	1
0	3113	111	0
0	3114	113	1
0	3115	114	0
0	3116	114	0
0	3117	113	0
0	3118	113	1
0	3119	92	0
0	3120	113	0
0	3121	113	1
0	3122	105	0
0	3123	114	0
0	3124	89	0
0	3125	112	1
0	3126	113	1
0	3127	79	0
0	3128	111	1
0	3129	100	1
0	3130	113	1
0	3131	114	0
0	3132	112	0
0	3133	114	0
0	3134	113	1
0	3135	112	1
0	3136	113	0
0	3137	113	1
0	3138	113	1
0	3139	114	0
0	3140	112	0
0	3141	113	1
0	3142	112	1
0	3143	104	0
0	3144	112	0
0	3145	99	0
0	3146	113	1
0	3147	113	0
0	3148	107	1
0	3149	111	1
0	3150	109	1
0	3151	112	0
0	3152	112	0
0	3153	113	1
0	3154	114	0
0	3155	114	0
0	3156	114	0
0	3157	114	0
0	3158	114	0
0	3159	113	1
0	3160	112	1
0	3161	106	0
0	3162	90	0
0	3163	113	1
0	3164	113	0
0	3165	113	0
0	3166	112	0
0	3167	113	1
0	3168	113	1
0	3169	113	1
0	3170	113	1
0	3171	112	1
0	3172	114	0
0	3173	111	0
0	3174	113	1
0	3175	113	1
0	3176	113	1
0	3177	89	0
0	3178	112	0
0	3179	114	0
0	3180	112	0
0	3181	113	1
0	3182	113	1
0	3183	105	0
0	3184	86	1
0	3185	114	0
0	3186	114	0
0	3187	113	1
0	3188	113	1
0	3189	90	1
0	3190	113	1
0	3191	113	0
0	3192	89	1
0	3193	113	1
0	3194	108	0
0	3195	108	0
0	3196	113	0
0	3197	111	0
0	3198	113	1
0	3199	87	1
0	3200	114	0
0	3201	111	0
0	3202	114	0
0	3203	113	0
0	3204	113	0
0	3205	106	0
0	3206	108	0
0	3207	114	0
0	3208	87	1
0	3209	109	1
0	3210	114	0
0	3211	114	0
0	3212	112	1
0	3213	112	0
0	3214	113	0
0	3215	112	0
0	3216	112	0
0	3217	112	1
0	3218	114	0
